Curso["Habilitação", "3425", "HISTÓRIA                                                              "]
["Nível", "2", "GR"]
["Currículo vigente em", "20172", ""]
["Reconhecida pelo MEC", "Sim", ""]
["Duração", "Plena", ""]
["Créditos por período", "Mínimo 16", "Máximo 32"]
["Limite de permanência semestral", "Mínimo 7", "Máximo 16"]
["Créditos exigidos", "197", ""]
["Módulo livre", "24", ""]
Obrigatórias
[Código, Disciplina, Créditos, Área]
["", "185591", "MUDANÇA POLÍTICA NO BRASIL      ", "004 000 000 004", "DC"]
["", "199907", "MULHER E TEATRO                 ", "004 000 000 004", "DC"]
["", "144789", "MUSICA E SOCIEDADE 1            ", "002 002 000 004", "DC"]
["", "144797", "MUSICA E SOCIEDADE 2            ", "002 002 000 004", "DC"]
["", "192031", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "194026", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "191221", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "192091", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "194115", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "194123", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "191213", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "192040", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "135020", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "182451", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "136131", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "194018", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "191230", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "136085", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "137600", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "194042", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "191205", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "141453", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "175021", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "136123", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "194093", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "175307", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "182460", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "192147", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "136140", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "192155", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "194034", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "124001", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "139939", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "136115", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "194051", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "146285", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "142590", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "194085", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "192139", "NÃO CADASTRADA                  ", "000 000 000 000", "DC"]
["", "194131", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "136158", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "191183", "NÃO CADASTRADA                  ", "000 000 000 000", "AC"]
["", "139751", "NOSSA HERANÇA O ILUMINISMO      ", "004 000 000 004", "AC"]
["", "140392", "OFICINA DE PRODUCAO DE TEXTOS   ", "002 002 000 004", "DC"]
["", "116327", "ORGANIZAÇÃO DE ARQUIVOS         ", "002 002 000 004", "DC"]
["", "199915", "ORGANIZACAO ESPACO E CIDADANIA  ", "002 000 000 000", "DC"]
["", "135275", "ORGANIZAÇÃO SOC E PARENTESCO    ", "004 000 000 004", "DC"]
["", "191175", "ORIENTAÇÃO EDUCACIONAL          ", "003 001 000 003", "AC"]
["", "191540", "ORIENTACAO VOCACIONAL           ", "003 001 000 003", "AC"]
["", "182109", "PALEOGRAFIA                     ", "002 000 000 002", "AC"]
["", "112143", "PALEONTOLOGIA                   ", "002 002 000 002", "AC"]
["", "136948", "PARTICIPACAO SOCIO POLITICA     ", "002 002 000 002", "DC"]
["", "185493", "PARTIDOS POL E SIST ELEITORAIS  ", "004 000 000 004", "DC"]
["", "135496", "PENSAM ANTROPOLÓG BRASILEIRO    ", "004 000 000 004", "DC"]
["", "185558", "PENSAMENTO POL CONTEMPORÂNEO    ", "004 000 000 004", "DC"]
["", "185434", "PENSAMENTO POL LAT-AMERICANO    ", "004 000 000 004", "DC"]
["", "185540", "PENSAMENTO POLÍTICO NO BRASIL   ", "004 000 000 004", "DC"]
["", "194174", "PLANEJAMENTO EDUCACIONAL        ", "003 001 000 004", "DC"]
["", "185086", "POL 1 - REL INTERNACIONAIS      ", "004 000 000 004", "DC"]
["", "185108", "POL 3 - POL LATINO-AMERICANA    ", "004 000 000 004", "DC"]
["", "191094", "POL DE EDUCAÇÃO COMPARADA       ", "004 000 000 002", "AC"]
["", "185141", "POL ESP - ANÁLISE SOL ESTADO    ", "004 000 000 004", "DC"]
["", "185191", "POL ESP - POLÍTICA COMPARADA    ", "004 000 000 004", "DC"]
["", "185256", "POL EXTERNA GRANDES POTÊNCIAS   ", "004 000 000 004", "DC"]
["", "185906", "POL PÚBLICAS E TEORIA POLÍTICA  ", "004 000 000 004", "DC"]
["", "185884", "POL REGIONAL - EXTREMO ORIENTE  ", "004 000 000 004", "DC"]
["", "136760", "POL SOC ESP 8 POL DISTRIBUTIVA  ", "002 002 000 004", "DC"]
["", "136808", "POL SOCIAL ESP 2 - AGRARIA      ", "002 002 000 004", "DC"]
["", "136859", "POL SOCIAL ESP 7 PREV SOCIAL    ", "002 002 000 004", "DC"]
["", "185116", "POLÍTICA BRASILEIRA 1           ", "004 000 000 004", "DC"]
["", "185221", "POLÍTICA BRASILEIRA 2           ", "004 000 000 004", "DC"]
["", "185574", "POLÍTICA E ECONOMIA             ", "004 000 000 004", "DC"]
["", "185523", "POLÍTICA E MOVIMENTOS SOCIAIS   ", "004 000 000 004", "DC"]
["", "185124", "POLÍTICA E SOCIOLOGIA           ", "004 000 000 004", "DC"]
["", "185078", "POLÍTICA EXTERNA BRASILEIRA     ", "004 000 000 004", "DC"]
["", "185264", "POLÍTICA EXTERNA REGIONAL       ", "004 000 000 004", "DC"]
["", "185418", "POLÍTICA REGIONAL AFRICANA      ", "004 000 000 004", "DC"]
["", "136484", "POLÍTICA SOCIAL                 ", "004 000 000 004", "DC"]
["", "136824", "POLÍTICA SOCIAL - EDUCAÇÃO      ", "002 002 000 004", "DC"]
["", "136832", "POLÍTICA SOCIAL - TRABALHO      ", "002 002 000 004", "DC"]
["", "145483", "POLITICAS CULTURAIS             ", "004 000 000 004", "DC"]
["", "145939", "PRÁT FRANCÊS ORAL E ESCRITO 3   ", "002 004 000 006", "DC"]
["", "145921", "PRAT.FRANCES ORAL E ESCRITO 4   ", "002 004 000 006", "DC"]
["", "207730", "PRÁTICA DE ENSINO  HISTÓRIA 1   ", "000 008 000 008", "AC"]
["", "139629", "PRÁTICA DE ENSINO 1             ", "004 000 000 000", "AC"]
["", "139637", "PRÁTICA DE ENSINO 2             ", "000 004 000 000", "AC"]
["", "100544", "PRÁTICA DE ENSINO D HISTÓRIA 2  ", "000 011 000 011", "AC"]
["", "175013", "PRÁTICA DESPORTIVA              ", "000 002 000 000", "DC"]
["", "193046", "PRATICA EDUCACIONAL             ", "000 004 000 002", "DC"]
["", "102547", "PRÁTICA PESQ HISTÓRICA          ", "002 004 000 000", "AC"]
["", "173215", "PRATICAS DE SAUDE               ", "000 004 000 004", "DC"]
["", "194077", "PRINCIPIOS MET DE ADM ESCOLAR   ", "006 000 000 003", "AC"]
["", "115045", "PROBABILIDADE E ESTATÍSTICA     ", "002 002 000 006", "AC"]
["", "192538", "PRODUCAO E LEITURA DA IMAGEM    ", "002 002 000 002", "DC"]
["", "113956", "PROGRAMACAO SISTEMATICA         ", "002 002 000 004", "DC"]
["", "124826", "PSICODRAMA                      ", "004 002 000 004", "DC"]
["", "191027", "PSICOLOGIA DA EDUCAÇÃO          ", "004 000 000 002", "AC"]
["", "191035", "PSICOLOGIA DA EDUCACAO 2        ", "004 000 000 004", "AC"]
["", "124036", "PSICOLOGIA DA PERSONALIDADE 1   ", "004 000 000 004", "DC"]
["", "124028", "PSICOLOGIA SOCIAL 1             ", "004 000 000 004", "AC"]
["", "124311", "PSICOPATOLOGIA 1                ", "004 002 000 006", "DC"]
["", "136794", "QUESTÃO URBANA P HABITACIONAL   ", "002 002 000 004", "DC"]
["", "192171", "RADIO E TELEVISAO EDUCACAO 1    ", "004 002 000 002", "AC"]
["", "140406", "REDACAO OFICIAL                 ", "002 002 000 004", "DC"]
["", "138053", "REGIONAL DO ESPAÇO BRASILEIRO   ", "004 000 000 004", "DC"]
["", "185451", "REL ECONÔMICAS INTERNACIONAIS   ", "004 000 000 004", "DC"]
["", "139882", "REP IMAG: SEXO E GÊN HISTÓRIA   ", "004 000 000 004", "AC"]
["", "136841", "SEGURIDADE SOCIAL 2 - SAÚDE     ", "002 002 000 004", "DC"]
["", "194611", "SEMIN INTERDISC EM EDUCAÇÃO     ", "001 003 000 002", "DC"]
["", "139700", "SEMINÁRIO TEM: VIOL E PODER     ", "004 000 000 004", "AC"]
["", "185469", "SISTEMA FINANC INTERNACIONAL    ", "004 000 000 004", "DC"]
["", "135372", "SOCIEDADES CAMPONESAS           ", "004 000 000 004", "DC"]
["", "135143", "SOCIEDADES COMPLEXAS            ", "004 000 000 004", "DC"]
["", "135381", "SOCIEDADES INDÍGENAS            ", "004 000 000 004", "DC"]
["", "134082", "SOCIOLOGIA BRASILEIRA           ", "004 000 000 004", "DC"]
["", "134805", "SOCIOLOGIA DA CIÊNCIA           ", "004 000 000 004", "DC"]
["", "134902", "SOCIOLOGIA DA COMUNICAÇÃO       ", "004 000 000 004", "DC"]
["", "145602", "SOCIOLOGIA DA COMUNICACAO       ", "004 000 000 004", "DC"]
["", "134872", "SOCIOLOGIA DA CULTURA           ", "004 000 000 004", "DC"]
["", "191043", "SOCIOLOGIA DA EDUCAÇÃO          ", "004 000 000 002", "AC"]
["", "191051", "SOCIOLOGIA DA EDUCACAO 2        ", "004 000 000 002", "AC"]
["", "134929", "SOCIOLOGIA DA IDEOLOGIA         ", "004 000 000 004", "DC"]
["", "134597", "SOCIOLOGIA DO CONHECIMENTO      ", "004 000 000 004", "AC"]
["", "134970", "SOCIOLOGIA RURAL                ", "004 000 000 004", "DC"]
["", "134988", "SOCIOLOGIA URBANA               ", "004 000 000 004", "DC"]
["", "192163", "TEC AUDIO VISUAIS DE EDUCACAO   ", "004 002 000 002", "AC"]
["", "115169", "TECNICAS DE AMOSTRAGEM          ", "004 002 000 006", "DC"]
["", "134953", "TÉCNICAS DE PESQUISA            ", "004 002 000 004", "DC"]
["", "143294", "TENDENCIAS CINEMA E DA TV       ", "002 002 000 002", "DC"]
["", "136051", "TEO E MÉT  ESTUD FEMINISTAS     ", "004 000 000 000", "AC"]
["", "135194", "TEORIA ANTROPOLÓGICA 1          ", "004 000 000 004", "DC"]
["", "135208", "TEORIA ANTROPOLÓGICA 2          ", "004 000 000 004", "DC"]
["", "137499", "TEORIA DA CIÊNCIA               ", "004 000 000 005", "DC"]
["", "139769", "TEORIA DA HISTÓRIA 2            ", "004 000 000 004", "AC"]
["", "137472", "TEORIA DO CONHECIMENTO          ", "004 000 000 005", "DC"]
["", "185892", "TEORIA E MÉTODOS MARXISTAS      ", "004 000 000 004", "AC"]
["", "185876", "TEORIA E MÉTODOS MARXISTAS      ", "004 000 000 004", "DC"]
["", "185248", "TEORIA POLÍTICA CLÁSSICA        ", "004 000 000 004", "DC"]
["", "185060", "TEORIA POLÍTICA CONTEMPORÂNEA   ", "004 000 000 004", "AC"]
["", "185051", "TEORIA POLÍTICA MODERNA         ", "004 000 000 004", "AC"]
["", "185019", "TEORIA REL INTERNACIONAIS 1     ", "004 000 000 004", "DC"]
["", "185329", "TEORIA REL INTERNACIONAIS 2     ", "004 000 000 004", "DC"]
["", "134473", "TEORIA SOCIOLÓGICA 1            ", "004 002 000 005", "AC"]
["", "134481", "TEORIA SOCIOLÓGICA 2            ", "004 002 000 005", "AC"]
["", "145017", "TEORIAS DA COMUNICAÇÃO 1        ", "004 000 000 004", "DC"]
["", "145611", "TEORIAS DA COMUNICACAO 2        ", "004 000 000 004", "DC"]
["", "134554", "TEORIAS DA SOCIALIZAÇÃO         ", "004 000 000 004", "DC"]
["", "124397", "TEORIAS PSICANALÍTICAS 1        ", "004 000 000 004", "DC"]
["", "124761", "TEORIAS PSICANALÍTICAS 2        ", "004 000 000 004", "DC"]
["", "135470", "TEORIAS SOCIOLÓGICAS CLÁSSICAS  ", "004 002 000 005", "DC"]
["", "135488", "TEORIAS SOCIOLÓGICAS MARXISTAS  ", "004 002 000 005", "DC"]
["", "135461", "TEORIAS SOL CONTEMPORÂNEAS 1    ", "004 002 000 005", "DC"]
["", "185132", "TÓP ESP CIÊNCIA POLÍTICA 1      ", "004 000 000 004", "DC"]
["", "139840", "TÓP ESP HIST CONTEMPORÂNEA 1    ", "004 000 000 004", "AC"]
["", "139858", "TÓP ESP HIST CONTEMPORÂNEA 2    ", "004 000 000 004", "AC"]
["", "100536", "TÓPICO DE METODOLOGIA H SOCIAL  ", "003 001 000 004", "AC"]
["", "138908", "TÓPICO ESP HIST DAS IDEIAS 1    ", "004 000 000 000", "AC"]
["", "136093", "TÓPICO ESP HIST MODERNA 2       ", "004 000 000 004", "AC"]
["", "136107", "TÓPICO ESP HIST MODERNA 3       ", "004 000 000 004", "AC"]
["", "101435", "TÓPICO ESP METODOLOG HISTÓRIA   ", "003 001 000 004", "AC"]
["", "101427", "TÓPICO ESP TEORIA DA HISTÓRIA   ", "003 001 000 004", "AC"]
["", "200786", "TÓPICO ESPECIAL ENSIN HISTÓRIA  ", "003 001 000 004", "AC"]
["", "133990", "TÓPICOS ESP ANTIGUIDADE 1       ", "004 000 000 004", "AC"]
["", "133973", "TÓPICOS ESP ANTIGUIDADE 3       ", "004 000 000 004", "AC"]
["", "133931", "TÓPICOS ESP ANTIGUIDADE 5       ", "004 000 000 004", "AC"]
["", "139777", "TÓPICOS ESP ESTUDOS CLÁSSICOS   ", "004 000 000 004", "AC"]
["", "139726", "TÓPICOS ESP HIST AMÉRICA 1      ", "004 000 000 004", "AC"]
["", "139980", "TÓPICOS ESP HIST AMÉRICA 2      ", "004 000 000 004", "AC"]
["", "141992", "TÓPICOS ESP HIST AMÉRICA 3      ", "004 000 000 004", "AC"]
["", "139955", "TÓPICOS ESP HIST DA ÁFRICA      ", "004 000 000 004", "AC"]
["", "139831", "TÓPICOS ESP HIST DO BRASIL      ", "004 000 000 004", "AC"]
["", "139874", "TÓPICOS ESP HIST MEDIEVAL 2     ", "004 000 000 004", "AC"]
["", "139793", "TÓPICOS ESP HIST MODERNA 1      ", "004 000 000 004", "AC"]
["", "135356", "TRADIÇÕES CULT BRASILEIRAS      ", "004 000 000 004", "DC"]
["", "128295", "TRAGÉDIA GREGA                  ", "004 000 000 000", "AC"]
["", "127787", "URBANIZAÇÃO NA AMÉRICA LATINA   ", "002 002 000 000", "AC"]
["", "199834", "VÍDEO, CINEMA E ORALIDADE       ", "002 002 000 002", "AC"]
